Date,Value,Category
2026-04-01,75.92279383726375,D
2026-04-02,75.87407295122884,D
2026-04-03,12.732392520053526,D
2026-04-04,9.912303945183066,A
2026-04-05,15.489282797104288,C
2026-04-06,97.35074160586834,A
2026-04-07,28.082752242916264,C
2026-04-08,31.056241702511368,B
2026-04-09,93.99847737320408,D
2026-04-10,88.2782646454388,B
2026-04-11,54.39601706048804,D
2026-04-12,41.54483081296213,B
2026-04-13,30.852225572217897,A
2026-04-14,89.86535304525451,C
2026-04-15,43.830834079254785,C
2026-04-16,68.54995183614864,D
2026-04-17,92.58375423554448,D
2026-04-18,38.50161685773811,B
2026-04-19,32.92764308976979,D
2026-04-20,37.49706222377374,B
2026-04-21,65.28217357397551,C
2026-04-22,68.85253919748597,D
2026-04-23,13.01441686599566,C
2026-04-24,82.97457371382214,C
2026-04-25,11.1040728852697,C
2026-04-26,29.404849061787008,D
2026-04-27,60.114380462326466,D
2026-04-28,18.599767790465048,D
2026-04-29,17.56836176856813,D
2026-04-30,48.38225572542735,D
2026-05-01,59.5028904172205,D
2026-05-02,8.556516787713564,C
2026-05-03,35.55595629723266,D
2026-05-04,81.85110980317397,D
2026-05-05,1.528868888864554,D
2026-05-06,59.57270332905391,A
2026-05-07,77.0959268620605,A
2026-05-08,73.39407187024412,D
2026-05-09,29.369072514322713,A
2026-05-10,43.944583722582756,D
2026-05-11,4.2515181265892155,A
2026-05-12,88.41895271218526,A
2026-05-13,79.2145653481326,D
2026-05-14,80.73907959138221,B
2026-05-15,30.52719527173233,A
2026-05-16,2.9625617437308516,A
2026-05-17,42.165772929087595,D
2026-05-18,40.93846983480023,A
2026-05-19,68.45900594875573,C
2026-05-20,59.57163351892125,A
2026-05-21,88.76512655225125,B
2026-05-22,41.24292567224137,C
2026-05-23,2.392092976874327,D
2026-05-24,47.74587300991055,A
2026-05-25,25.36757577150076,A
2026-05-26,35.59590776031587,B
2026-05-27,99.87097132487442,A
2026-05-28,59.56031264474754,A
2026-05-29,99.75275372911203,B
2026-05-30,97.14436140855265,B
2026-05-31,30.079938969516405,A
2026-06-01,32.611902120919645,D
2026-06-02,33.25937126998597,B
2026-06-03,77.69246051992417,C
2026-06-04,44.24719917936891,A
2026-06-05,84.33666792628884,A
2026-06-06,5.523351119872277,B
2026-06-07,68.97046285444523,D
2026-06-08,45.82056829971959,B
2026-06-09,43.125451332321774,C
2026-06-10,53.22361353368939,C
2026-06-11,43.57793288080042,B
2026-06-12,43.59542173709474,A
2026-06-13,93.36053865590802,D
2026-06-14,71.21953537431452,D
2026-06-15,49.778686316721746,D
2026-06-16,10.021226267049876,C
2026-06-17,81.41419216321502,D
2026-06-18,79.75009313152685,D
2026-06-19,2.3650520164279376,D
2026-06-20,53.85914237372342,C
2026-06-21,59.76451398756429,A
2026-06-22,77.71491380733976,B
2026-06-23,75.83442484806241,D
2026-06-24,53.74952148739843,D
2026-06-25,16.257260157416287,A
2026-06-26,77.82764831560132,C
2026-06-27,17.049948006668536,D
2026-06-28,90.81632238368552,C
2026-06-29,99.06206790846332,D
2026-06-30,85.81844837114299,C
2026-07-01,11.363512341937065,D
2026-07-02,10.100244706347327,B
2026-07-03,87.14667417161296,B
2026-07-04,32.467653583415135,B
2026-07-05,12.953023719780132,B
2026-07-06,53.773698730659866,B
2026-07-07,89.03569601528902,D
2026-07-08,61.03418510614729,C
2026-07-09,95.10668224084588,D
2026-07-10,53.546390285163326,D
2026-07-11,18.878616747561473,B
2026-07-12,28.005157918467482,C
2026-07-13,29.777262079724988,A
2026-07-14,44.47770981449346,A
2026-07-15,70.59248221196921,D
2026-07-16,59.55996484646935,C
2026-07-17,68.32602919827424,D
2026-07-18,71.58968007092459,C
2026-07-19,59.090183336025135,D
2026-07-20,38.576738636373406,C
2026-07-21,30.569865697192768,B
2026-07-22,57.08236482275839,B
2026-07-23,93.1064481318523,B
2026-07-24,25.442109649003473,C
2026-07-25,87.66310426060873,C
2026-07-26,49.705180196542784,B
2026-07-27,25.397408080286443,D
2026-07-28,26.355821766918595,B
2026-07-29,36.61937530935372,A
2026-07-30,9.978277221971654,C
2026-07-31,80.58487438139572,D
2026-08-01,77.17862029715369,A
2026-08-02,17.801762251630393,C
2026-08-03,52.25247967432758,A
2026-08-04,14.305787499206524,D
2026-08-05,84.63046192504655,D
2026-08-06,27.445267853703527,C
2026-08-07,78.65223060685037,B
2026-08-08,87.89516995234273,A
2026-08-09,38.7518533994774,A
2026-08-10,93.55005408798237,C
2026-08-11,13.703846577787171,A
2026-08-12,50.01374995353538,A
2026-08-13,80.50571320472574,D
2026-08-14,82.4037299109544,B
2026-08-15,56.25627967734792,C
2026-08-16,63.69146585689464,D
2026-08-17,17.245848471833114,D
2026-08-18,31.186615396413075,A
2026-08-19,93.44224422378277,C
2026-08-20,41.525990755823194,C
2026-08-21,4.179548104626695,B
2026-08-22,10.09556391636619,B
2026-08-23,44.17007745761382,D
2026-08-24,51.95966109987344,A
2026-08-25,22.015025211839088,A
2026-08-26,68.46686640581649,C
2026-08-27,72.86604571834047,C
2026-08-28,58.789966156338636,C
2026-08-29,8.463193183647489,D
2026-08-30,96.74507455050106,A
2026-08-31,78.15378666117454,C
2026-09-01,35.6749601264298,A
2026-09-02,95.55266274870989,A
2026-09-03,55.386207409412634,C
2026-09-04,79.26860054802556,A
2026-09-05,84.989966104948,B
2026-09-06,29.528275591435836,C
2026-09-07,76.31916803670187,B
2026-09-08,26.48377780357617,C
2026-09-09,99.02352759578731,C
2026-09-10,45.360294812593196,A
2026-09-11,58.240108067542906,B
2026-09-12,80.45487262907969,D
2026-09-13,78.63713497955752,A
2026-09-14,45.430318208500985,D
2026-09-15,25.25708117357659,A
2026-09-16,3.9253308947422627,C
2026-09-17,70.31000160338363,B
2026-09-18,95.96910224425311,C
2026-09-19,58.43778932139247,C
2026-09-20,87.66179199343144,D
2026-09-21,8.726366053467782,A
2026-09-22,83.02226353287213,A
2026-09-23,52.44618572941473,A
2026-09-24,85.70031337983745,C
2026-09-25,65.04711011452774,B
2026-09-26,16.866307302578964,D
